id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
102534,"A23 @ Körnerkiez, Neukölln",,restaurant,Berlin,52.46966135952,13.432850933415,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102534,4ef33d88a69d22306d8dc8e8,Breakfast Spot
102538,Call a Pizza,Halemweg 7,restaurant,Berlin,52.54593832597,13.317442326809,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102538,4ef37df393ad743f5e64c303,Pizza Place
102542,Im Boardbistro,,restaurant,Berlin,52.523910943955,13.152491065209,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102542,4ef42d6061af302a977d1661,Fried Chicken Joint
102547,Diana,,restaurant,Berlin,52.608054789467,13.314600230402,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102547,4ef4e20f722e31c6481c1032,Pizza Place
102583,Döner Kebap Pankow,jungfernheide,restaurant,Berlin,52.570433,13.410584,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102583,4efa1caf02d5abdcbdb4ba40,Diner
102590,Beysan,,restaurant,Berlin,52.524329159449,13.370559378663,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102590,4efb2535c512f2277bd628a0,Snack Place
102602,Pizza Piccolo,Freiheit 2,restaurant,Berlin,52.447343,13.576308,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102602,4efc4d33c512b6718a5e62f5,Pizza Place
102605,Dahlback,Am Bakterienfrei,restaurant,Berlin,52.534096,13.625757,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102605,4efc857dbe7bd3135a858304,Bakery
102606,Dahlback,Am Baltenring,restaurant,Berlin,52.523865438823,13.596099757209,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102606,4efc85d80e6152f777d5cd39,Bakery
102609,helden Am Grill,,restaurant,Berlin,52.518182498325,13.41585489899,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102609,4efcca8b30f8809e76e4b8fa,BBQ Joint
102612,Bäckerei Knoll,,restaurant,Berlin,52.552119407385,13.42454559824,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102612,4efd8955f9abd5b38e4ffcc9,Bakery
102615,Steakhaus Mendoza,Johannisthaler Chaussee,restaurant,Berlin,52.429852138831,13.454690590166,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102615,4efdd55d8b81b01908ee63cb,Steakhouse
102617,New Asia Food,Danckelmannstraße,restaurant,Berlin,52.516430051935,13.290678111017,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102617,4efdf89bd3e364d5fa962619,Asian Restaurant
102619,Der GRIECHE,Müggelseedamm 188,restaurant,Berlin,52.446452889667,13.627279608376,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102619,4efe00562c5b66f33a7caa59,Greek Restaurant
102622,Pizza Max,Seeburger Str. 40,restaurant,Berlin,52.527088238817,13.184852732159,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102622,4efe1c4ed3e364d5fabfdd34,Pizza Place
102648,Der Imbiss,Ruschestr./Normannstr.,restaurant,Berlin,52.516540885365,13.485802298191,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102648,4f018ef24690f6ecebc7d653,Burger Joint
102679,Sheng Restaurant,Goerzallee 111,restaurant,Berlin,52.421724724749,13.299465179443,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102679,4f056a61d5fb0788bbb068ab,Vietnamese Restaurant
102700,Dahlback Cafe,Möllendorfstr. 108/109,restaurant,Berlin,52.516586480337,13.479183912277,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102700,4f0710dde4b05f830c04ff74,Café
102704,Vietnam Kitchen,Gründerstrasse,restaurant,Berlin,52.411721125618,13.573631948795,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102704,4f074120e4b039f5abb14410,Asian Restaurant
102707,Mehana Paradis,Hertzbergstraße 28,restaurant,Berlin,52.47541392225,13.447352868428,,,,http://tour-pedia.org/api/getPlaceDetails?id=102707,,
102731,chervil,,restaurant,Berlin,52.436609696749,13.472173510116,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102731,4f09c841e4b0e624d878b0c4,Restaurant
102732,Döner XXL,Bahnhofstr. 23,restaurant,Berlin,52.383168934234,13.411709365926,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102732,4f09d7f2e4b0596c9018f0d6,Diner
102758,Topals Imbiss,,restaurant,Berlin,52.588656659315,13.288553953171,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102758,4f0cb4abe4b03e7496123d04,Turkish Restaurant
102764,le crobag,S-Bahn Prenzlauer Allee,restaurant,Berlin,52.544938641891,13.426252768238,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102764,4f0d67ede4b0e190ab686850,Bakery
102789,McDonald's,Saalestr. 83 S-Bhf Neukölln,restaurant,Berlin,52.46951915958,13.442954061147,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102789,4f116b2be4b019e991190044,Fast Food Restaurant
102792,Holsteiner Räucherkate,Carl-Schurz-Str. 36,restaurant,Berlin,52.537311392809,13.203161489565,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102792,4f118e17e4b0fd294e79333a,Deli / Bodega
102810,Gaststätte Kleingartenheim Bielefeldt,Paul-Singer-Straße 1,restaurant,Berlin,52.517412045008,13.516798048196,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102810,4f12ed5fe4b0f2c212e0d4c0,German Restaurant
102812,Pizzeria Fantastico,,restaurant,Berlin,52.560626983643,13.477523803711,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102812,4f12efc6e4b0aabf194067ce,Italian Restaurant
102824,Wu Ji,Wattstrasse 12,restaurant,Berlin,52.537408595467,13.266708674243,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102824,4f140a00e4b01eeff0bce78c,Chinese Restaurant
102825,Kasino Siemens Verwaltungsgebäude,Nonnendammalle 101,restaurant,Berlin,52.537912671991,13.260785477215,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102825,4f140a2fe4b072565f3eef66,Restaurant
102852,Thürmann,,restaurant,Berlin,52.469519694769,13.510452536097,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102852,4f16b1bee4b0865b0cc6b7a2,Bakery
102860,KaffeeMühle,Greifswalder Str. 153,restaurant,Berlin,52.544075692237,13.442270288646,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102860,4f17cf32e4b078805ca4f8d0,Café
102867,immergrün Eastgate Berlin,Marzahner Promenade 1A,restaurant,Berlin,52.54391107106,13.545020786468,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102867,4f1852ede4b0a0515c46f4d7,Juice Bar
102877,aladdin dönerhaus,hermannstraße 196,restaurant,Berlin,52.474685353538,13.427316554194,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102877,4f197f2ee4b0aed171da382b,Fast Food Restaurant
102890,Boboq Tempelhof,Tempelhofer Damm 148,restaurant,Berlin,52.465326952219,13.385538728036,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102890,4f1a8b25e4b064e65b0a197c,BBQ Joint
102894,Kartoffel-Theke,Forum Köpenick,restaurant,Berlin,52.457936029044,13.578811234225,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102894,4f1ae5fde4b0d1a65515ea7a,German Restaurant
102895,Kartoffelacker | KaDeWe Feinschmeckeretage,Tauentzienstr. 21-24,restaurant,Berlin,52.501720824997,13.340721417989,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102895,4f1ae73de4b0d1a65517727f,Deli / Bodega
102896,Restaurant Phaeton,Charlottenstr. 8,restaurant,Berlin,52.588195092293,13.412429094315,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102896,4f1b263be4b0bf7628f690c8,Greek Restaurant
102900,Zum belegten Brötchen,Grenzallee,restaurant,Berlin,52.464931488037,13.453472137451,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102900,4f1b6320e4b0889e054a6898,Snack Place
102915,Asia Snack,Siemensdamm 43,restaurant,Berlin,52.536102413914,13.275082546511,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102915,4f1d4774e4b0c7ea69d3c5ea,Chinese Restaurant
102919,Bäckerei Weizenfeld,Clayallee 223,restaurant,Berlin,52.452090034141,13.28427233422,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102919,4f1d99c3e4b0f271e8e007b6,Bakery
102920,Eiscafe Fantasia del Gelato,Hallen Am Borsigturm,restaurant,Berlin,52.585183097827,13.285258753114,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102920,4f1d9aa4e4b0f67a98f5dea8,Café
102927,Hähnchengrill Gaumenschmaus,Brunsbütteler Damm,restaurant,Berlin,52.533856430101,13.166809267006,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102927,4f1e9245e4b03f6d8e8f040a,Fried Chicken Joint
102945,Marende,,restaurant,Berlin,52.473200400691,13.298684821645,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102945,4f20079ee4b0a00cf16a36cb,German Restaurant
102955,á la turka Imbiss,Siegfried-Aufhäuser-Platz,restaurant,Berlin,52.473188169307,13.454937771942,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102955,4f21412ae4b0c3e5eee74e00,Fast Food Restaurant
102959,Kochbar Berlin,Joachim-Karnatz-Allee 27,restaurant,Berlin,52.519491174394,13.355170651743,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102959,4f2185dde4b0272a571d6143,Restaurant
102971,immergrün,Klosterstr. 3,restaurant,Berlin,52.533692258522,13.198671678194,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102971,4f22caa4e4b0831874d85c5f,Juice Bar
102987,Wassermann,Grüner Weg 51,restaurant,Berlin,52.441208801315,13.460529052281,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102987,4f244808e4b012e02ef9d11d,Gastropub
102990,Palast Bistro-Imbiss,Elsenstrassraße 108,restaurant,Berlin,52.492963912692,13.46016326358,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102990,4f246b91e4b0acaff83768b1,Diner
102992,Cafe Forddamm,,restaurant,Berlin,52.437534835637,13.381171096104,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102992,4f251302e4b0dc27ba207136,Bakery
102997,Cafe Nimmersatt,Länderallee,restaurant,Berlin,52.511528960512,13.269344643947,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=102997,4f25578fe4b067a327b564ef,Café
103005,Asia Imbiss Berliner Eck,Berliner Straße 130,restaurant,Berlin,52.570545541966,13.410570552472,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103005,4f26800ce4b047657bb1ba48,Asian Restaurant
103010,Bäckerei Wiedemann,,restaurant,Berlin,52.418011232742,13.496151371704,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103010,4f26b498e4b0eec700638c31,Café
103017,kaffee eck,"Elsterwerdaer Platz, 12683 Berlin",restaurant,Berlin,52.501654027959,13.572365467991,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103017,4f27d2e6e4b0b5017445dc6e,Café
103030,Schiller Café,Müllerstraße,restaurant,Berlin,52.548299618504,13.34757953364,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103030,4f296663e4b0f07a9620626e,Café
103036,City Pizza,"Togostraße 3, 13351 Berlin",restaurant,Berlin,52.547937748006,13.346940623715,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103036,4f299db8e4b09023deae5f9d,Pizza Place
103039,Der Havelbäcker,,restaurant,Berlin,52.53311536164,13.1606516345,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103039,4f2a4c14e4b0da7105419d9a,Bakery
103051,Steinecke Bäcker,Prenzlauer Allee 95,restaurant,Berlin,52.545599603427,13.430863703351,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103051,4f2b99aae4b09513ae58d8c5,Bakery
103052,Gelateria,Siemnsdamm 43-44,restaurant,Berlin,52.536386701172,13.274751548528,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103052,4f2bc253e4b06f82466ab8bb,Italian Restaurant
103057,Berliner Currywurst,"Berliner Straße, Berlin",restaurant,Berlin,52.57064439148,13.409493446562,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103057,4f2c0171e4b071ded08e63da,Diner
103060,IKEA Restaurant & Café,Gewerbehof 13,restaurant,Berlin,52.528665281583,13.2146329823,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103060,4f2c2ec6e4b0390a21ea68bb,Restaurant
103084,Waffelbude,,restaurant,Berlin,52.479732985318,13.517102023439,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103084,4f2e8442e4b0118a86e04339,Bakery
103087,Café Schöön,Rixdorfer Str,restaurant,Berlin,52.444886748042,13.400154615784,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103087,4f2e92e9e4b0124ab99b231f,Bakery
103089,Trattoria Tropea,Osdorfer Str. 23,restaurant,Berlin,52.416969323575,13.315294972901,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103089,4f2eac13e4b09d49e9836e12,Italian Restaurant
103092,Thürmann Bäckerei,Steglitzer Damm,restaurant,Berlin,52.44901030947,13.353373887406,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103092,4f2f8930e4b047964b7910d1,Bakery
103113,China Haus,Schönefelder Chaussee,restaurant,Berlin,52.417988994818,13.532820341525,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103113,4f3159a7e4b0871fe5b2821a,Chinese Restaurant
103117,HoGa Küche,Wackenbergstrasse,restaurant,Berlin,52.585732705101,13.416403786709,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103117,4f321e9de4b0195892ece51d,Tea Room
103133,Thürmann Bäckerei,Breitenbachplatz,restaurant,Berlin,52.467415871516,13.306862583989,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103133,4f338a2ee4b0a7499a27f63b,Bakery
103138,Segafredo,,restaurant,Berlin,52.458291,13.576763,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103138,4f33c090e4b0a2c6ac660dd4,Café
103150,Steinecke,,restaurant,Berlin,52.53789155536,13.604257915542,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103150,4f351c83e4b0aa70b303d48f,Bakery
103170,Tchibo Gesundbrunnen Center,,restaurant,Berlin,52.549872,13.38838,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103170,4f368850e4b0edf91bf42b2c,Coffee Shop
103191,Mevlana,Rubensstrasse 122,restaurant,Berlin,52.463503358119,13.344361785231,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103191,4f37cdbee4b0a67fec9d08b1,Turkish Restaurant
103203,Café Projekt,"Crellestraße 42, 10827 Berlin",restaurant,Berlin,52.485227182323,13.363003208845,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103203,4f38f04fe4b017ad7c8f7794,Café
103204,"Bistro ""Kurze Pause""",,restaurant,Berlin,52.457257419984,13.396628414641,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103204,4f38ffa0e4b0a82740732dfd,Diner
103215,Der Havelbäcker,Scharnweberstraße,restaurant,Berlin,52.565382004355,13.321781158447,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103215,4f3a00c4e4b0ae43d125a94f,Bakery
103224,Schützengrill,"Oberspreestraße 184, 12557 Berlin",restaurant,Berlin,52.444978675294,13.567534682186,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103224,4f3a5163e4b089d43bdcfe9f,Falafel Restaurant
103226,Floras Backmühle,Florastr. 51,restaurant,Berlin,52.566921071244,13.410573005676,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103226,4f3a5602e4b00bffdf0dd7ea,Café
103245,Bäckerei Schaaf,"Karl-Lade-Straße 32, 10369 Berlin",restaurant,Berlin,52.52882864671,13.464283007944,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103245,4f3b5962e4b04e90d7382964,Bakery
103251,Kale Back Shop,Selchower,restaurant,Berlin,52.478881601494,13.421580510334,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103251,4f3b8f38e4b0d6152f570b89,Bakery
103252,Der Hofladen,,restaurant,Berlin,52.484060839884,13.29386472702,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103252,4f3b9eece4b0bd079696ad6b,Deli / Bodega
103253,Grillhaus am Schloß,Spandauer Damm 44,restaurant,Berlin,52.519081,13.290668,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103253,4f3bb372e4b04e90d78d8e15,Turkish Restaurant
103262,Der Havelbäcker,Storkower Str. 160-162,restaurant,Berlin,52.528789948548,13.456246712257,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103262,4f3cce45e4b00758872036f3,Bakery
103264,Bürokaffeemaschine,"Colditzstraße, 12099 Berlin",restaurant,Berlin,52.456340875437,13.39635012283,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103264,4f3cd793e4b0c0ca46600d4a,Coffee Shop
103265,Mutti-Kantine,Berliner Straße 4,restaurant,Berlin,52.570066915268,13.410776569676,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103265,4f3cee29e4b00758873da698,Diner
103266,Bistro AVCI Cafe,,restaurant,Berlin,52.537762881349,13.604934614331,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103266,4f3cfe89e4b085c2d941783e,Turkish Restaurant
103293,Grreenstuff,,restaurant,Berlin,52.473991969002,13.447113188861,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103293,4f3faba9e4b08b247214a220,Café
103295,Cafe Obergfell,,restaurant,Berlin,52.410870176259,13.403360194116,,,,http://tour-pedia.org/api/getPlaceDetails?id=103295,,
103298,Das Pizzaimperium,,restaurant,Berlin,52.595181251646,13.331976845965,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103298,4f3fc4cee4b07d5e56e9cdcc,Pizza Place
103302,Johannes,,restaurant,Berlin,52.432459,13.337376,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103302,4f3fe662e4b0be77fcede81b,German Restaurant
103309,Dahlback,Breisgauer Straße,restaurant,Berlin,52.439233,13.214921,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103309,4f40ea9ae4b020398d103b1b,Bakery
103321,Green Papaya,,restaurant,Berlin,52.503726,13.473146,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103321,4f4232eae4b0d395c931818b,Asian Restaurant
103323,Pizza Bude,Dannenwalder Weg,restaurant,Berlin,52.59417690051,13.360264967193,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103323,4f423f21e4b0193963ebdb83,Pizza Place
103328,Hongkongnese,,restaurant,Berlin,52.561302185059,13.32545375824,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103328,4f426e3de4b029502b37c6b5,Japanese Restaurant
103343,China Town,Alt-Rudow 71,restaurant,Berlin,52.416617258541,13.497021991898,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103343,4f43d2aae4b0f752a2bcfc52,Chinese Restaurant
103353,ess-station,"Josef-Orlopp-Straße, Berlin",restaurant,Berlin,52.522773516667,13.490282174109,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103353,4f44e14ae4b0ba169361f5a0,Diner
103354,Burger King,Prerower Platz 1,restaurant,Berlin,52.564195059955,13.505244255066,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103354,4f44eff9e4b01cb12c768606,Burger Joint
103355,AOK Versorgung,,restaurant,Berlin,52.542052082029,13.345537364318,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103355,4f44f8c1e4b00215c634e8f7,Breakfast Spot
103360,Greifswalder Backshop,"Greifswalder Straße 209, 10405 Berlin",restaurant,Berlin,52.532150692357,13.428343203839,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103360,4f4535dde4b061ee9884576c,Snack Place
103363,Bölsche Imbiss,,restaurant,Berlin,52.456313766654,13.625252836274,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103363,4f455223e4b0c44efb277ec3,Mediterranean Restaurant
103366,Bäckerei Café Flora,Florastr.,restaurant,Berlin,52.565866673953,13.400593599549,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103366,4f45e594e4b04ef91d0481fd,Bakery
103370,La Pausa Giornaliera,,restaurant,Berlin,52.536693,13.270869,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103370,4f462358e4b054466da7dd9f,Italian Restaurant
103374,Zur Pfanne,,restaurant,Berlin,52.386529140652,13.397110906775,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103374,4f466c9ae4b027982ec9ca48,Turkish Restaurant
103382,Gaumenschmaus Hähnchengrill,"EKZ Nordmeile, Oraniendamm 8, 13469 Berlin",restaurant,Berlin,52.607575863199,13.325190829504,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103382,4f479f3fe4b0525939412d8a,Snack Place
103390,Gayaya,Berliner Str. 2,restaurant,Berlin,52.570158,13.410813,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103390,4f47f583e4b0e4450544daba,Indonesian Restaurant
103396,Cafe Engels,,restaurant,Berlin,52.569877675197,13.402623423909,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103396,4f48c42ce4b068e1cfd6c513,Breakfast Spot
103398,Currywurst Imbiss,Buckower Damm 217a,restaurant,Berlin,52.424171002515,13.436649070992,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103398,4f48d0cfe4b07d0dde11d222,Diner
103405,Pfannen Box,Alt-Buckow 3,restaurant,Berlin,52.423622092088,13.43636766354,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103405,4f492ee2e4b0bde509d02254,Snack Place
103407,Der Havelbäcker,Baumschulenstrasse,restaurant,Berlin,52.46741803903,13.489755275571,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103407,4f49e953e4b0ecc8143f0c38,Bakery
103409,Back & Snack,Lieselotte-Berger-Str. 34,restaurant,Berlin,52.402818,13.505835,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103409,4f4a0dd8e4b0eddb52b42f3c,Bakery
103416,Spreeschlösschen,,restaurant,Berlin,52.47444152832,13.500267982483,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103416,4f4a51d8e4b0922ac721b8d1,Gastropub
103417,Melek Pastanesi,wiclefstr,restaurant,Berlin,52.530594990174,13.333692131216,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103417,4f4a670ae4b08334fc25129a,Bakery
103428,Bernd's Snack Imbiss,Bahnhofstr. 21,restaurant,Berlin,52.386811,13.400955,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103428,4f4b5823e4b04587837db244,Hot Dog Joint
103429,Inselbistro,,restaurant,Berlin,52.463291277324,13.297904709957,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103429,4f4b759de4b011fb789c0633,Diner
103430,Curryland,,restaurant,Berlin,52.564671,13.444898,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103430,4f4b78e1e4b0eddb5432bf2d,Diner
103431,Dallmayr Café & Bar,Wernerwerkdamm 5,restaurant,Berlin,52.534437146887,13.26853902627,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103431,4f4b803ee4b0922ac86038c6,Coffee Shop
103434,Crostia,Grünauer Str. 55,restaurant,Berlin,52.419253825877,13.5442458221,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103434,4f4bc0f1e4b092e0cc71965d,Restaurant
103441,chaqwa @ CC,,restaurant,Berlin,52.453282612592,13.385392090316,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103441,4f4c8f43e4b0f92023a6e12b,Café
103446,Bistro Papion,,restaurant,Berlin,52.524629,13.30686,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103446,4f4d03e4e4b0657aa4ce0c1a,Restaurant
103481,Heiße Theke,,restaurant,Berlin,52.537979396722,13.604633328069,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103481,4f4fb203e4b0cad93c673b88,Snack Place
103482,BioBackHaus,Dönhoffstr. 41,restaurant,Berlin,52.482427392255,13.524470329285,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103482,4f507152e4b06d23f7035217,Bakery
103490,Frankys Curry Station,,restaurant,Berlin,52.497210549349,13.290644094909,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103490,4f50b600e4b00ad2aa8e8b66,Diner
103492,Pizzeria La Rosa,,restaurant,Berlin,52.621865861981,13.489562854267,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103492,4f50ccdfe4b0daf96cec6101,Pizza Place
103496,NuovoMario,,restaurant,Berlin,52.417015362196,13.399497204014,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103496,4f50effce4b0442190682065,Italian Restaurant
103506,Mein Brotkorb,Reichsstrasse 2,restaurant,Berlin,52.510375683317,13.270503498462,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103506,4f51b60de4b06025e80d4ee8,Bakery
103515,The Classic Greek (Linden Center),,restaurant,Berlin,52.564310430559,13.505699854544,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103515,4f522966e4b03be3628c96b9,Greek Restaurant
103520,Berlin Imbiss,Parchimer Allee,restaurant,Berlin,52.445639165773,13.45020532608,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103520,4f52452ae4b0ee60b8c0f191,Snack Place
103523,Alassio da Pepe,Stiftsweg,restaurant,Berlin,52.572308470054,13.41482088541,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103523,4f525352e4b0195da3aa3c50,Italian Restaurant
103524,Vina Club,,restaurant,Berlin,52.608444104402,13.479847553404,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103524,4f526273e4b03be362d810f7,Asian Restaurant
103530,Der Havelbäcker,Alt Rudow 58,restaurant,Berlin,52.417682647705,13.495534896851,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103530,4f5333a4e4b028a9203222fa,Bakery
103542,yoko Sushi,,restaurant,Berlin,52.468238436278,13.385614769379,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103542,4f53b76de4b0754d59050702,Sushi Restaurant
103559,Nokia Cafeteria,Invalidenstraße 116,restaurant,Berlin,52.530870437622,13.384909629822,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103559,4f55fb0de4b034c182bacfaa,Cafeteria
103561,Gallwitz Bäckerei,Frobenstr.96,restaurant,Berlin,52.428857679501,13.346846221271,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103561,4f560884e4b03c26b4bb36e0,Bakery
103590,Steinecke,,restaurant,Berlin,52.509133,13.497924,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103590,4f5759bae4b084fcb1d79cf9,Bakery
103600,Bürogrill,,restaurant,Berlin,52.457472843893,13.391393570758,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103600,4f57920ce4b0d00bd65c2414,BBQ Joint
103615,Park-Grill,Am Treptower Park 14,restaurant,Berlin,52.490681701928,13.456923301522,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103615,4f58b6c7e4b0271fff2f2655,Turkish Restaurant
103622,Der Havelbäcker,Attilastr. 53,restaurant,Berlin,52.449384311107,13.363611570544,,,0.0,http://tour-pedia.org/api/getPlaceDetails?id=103622,4f58d8b3e4b0271fff4f963f,Bakery
